24682,48459,0.1687142607812264,0.18623146157067144
17894,32223,-0.0564996121504245,0.6600651898342544
33361,31451,0.31623658334794347,0.011571516349615136
11018,27931,0.14985911104519434,0.2410827706802147
36506,26443,0.46471332361452294,0.000124570124723058
49179,30594,0.009429916799173087,0.9415272668464847
10329,19548,0.10378061687226406,0.41826963388689176
46157,21284,0.4006076818846837,0.0011400479782568299
3337,1380,-0.08254974099952007,0.520096463163505
41581,7023,-0.1857050800359695,0.14506652736823367
23641,8735,0.09741998262360888,0.4475102927690876
18376,13316,0.42697070663115144,0.000483405852106856
15612,40712,-0.20669565582572327,0.10408845001301352
51077,5457,0.7736812088531673,1.0570776341633052e-13
22977,41193,0.6383034252515755,1.82590877739436e-08
43375,7511,0.3341961973968742,0.007430164182195229
30647,21410,0.07648515507698199,0.5513094497745453
53409,51017,0.08902722384945579,0.4877693452585974
8033,15449,-0.06564975880457366,0.6092136392260048
11372,59543,0.42570143513218234,0.0005046063838896768
56919,19637,-0.0017640899152624916,0.9890520554114792
52250,41459,0.6032019174620064,1.6757539439453277e-07
47068,13654,0.29065973091946723,0.020833989759434863
13372,48591,0.4026446953620825,0.0010695441443362287
36811,52162,0.4637126523525316,0.00012939772654283887
11357,25833,-0.06396439213731857,0.61845201025692
249,2687,0.3379540999060298,0.006750340251215787
10830,3191,0.2319175800305571,0.06740698432580386
43594,16326,-0.22182534676402163,0.08059106794043204
12319,29766,0.11424442625751259,0.372632826173807
24867,56554,0.5598729956463627,1.8355065085163101e-06
50101,9846,-0.0395249841731901,0.7584188237494782
3018,8112,0.5841589614843758,5.008043125568684e-07
14678,26335,0.23598656856231073,0.062607390046764
38636,60139,0.08726276748601058,0.496469051794002
19114,9335,-0.34479072692804824,0.005652297885518053
60167,2711,0.12210302441769036,0.3404235672754482
20862,3849,0.36317044130454446,0.0034396037735446574
479,12891,0.129497991521797,0.31175670471420674
57347,35034,-0.12309349614541326,0.33649131509959795
22567,50770,0.014835246987637253,0.9081284992045207
38203,58581,0.9042052279140415,3.250108191851852e-24
36534,17899,0.17773280717040943,0.1634431717851741
54688,27253,0.2320439659490701,0.06725358743456694
48455,19274,-0.32392308045881596,0.009602927717227885
37440,9611,0.5525888171880375,2.656865056167574e-06
17782,52622,-0.05410276587372033,0.6736551835551682
38129,40555,-0.13329675024382698,0.2976528480400084
60292,2079,-0.13471177482309799,0.2925072333860193
16454,5289,0.5155476772619425,1.5325122903859744e-05
2634,33198,0.5954055180515222,2.645954431070642e-07
46634,39331,-0.31764512610444184,0.01118662958797107
39113,37773,0.44667767163152466,0.00024286238142557815
57720,8552,0.21826625375594227,0.08569995081709392
17625,60341,0.11933666632234606,0.35155753862527306
39673,1725,0.02155117915873693,0.8668576957037448
1565,30837,0.09903748296320297,0.43996893487123334
38487,19307,0.44034880585435776,0.00030433347424846195
19327,9846,0.04068416156933034,0.7515583966589702
55019,4134,0.1738827177413581,0.17290711668343675
5777,21285,0.5592941772470295,1.8908554071257678e-06
19293,52158,0.40669756487144026,0.0009408428052152263
25043,54319,0.7937267141715756,8.588957844163697e-15
4018,23279,-0.1881832721443803,0.13968120383160973
40488,22257,0.055270380941814586,0.6670215522195682
19090,5074,0.5009116119001099,2.8996686280531188e-05
48497,11975,0.07942614609034826,0.5360612849199009
2166,54632,0.1907641076286921,0.13423377583238444
53891,15588,0.6619155029236297,3.4841157871187635e-09
26974,19095,0.1730433467522136,0.1750223813777311
52647,4579,-0.2414837582396889,0.05656485080690251
16085,58280,0.25096346282220255,0.047261715785677186
5127,14405,0.20226013529472123,0.11189770109173162
19310,18396,-0.14373693646631874,0.26106461530292113
32979,59447,0.3132442692670278,0.012427360182709069
44680,5896,0.09392065647334062,0.4640680099061272
27763,32151,0.15555218077975377,0.2234674696297212
48983,23491,0.13858044160039362,0.27873816955156394
15183,7336,-0.0744137956260788,0.5621721311675383
28526,18269,0.44139570909676323,0.00029327290199026126
56288,26852,0.0059796216029065615,0.9629023680997632
36502,27906,0.022886085519815563,0.8586928526862436
31167,24934,0.09750889839714495,0.4470938839115336
50122,7415,0.3289726887329248,0.008474248066476679
51778,39986,-0.03354858729842601,0.7940733854530762
34911,33191,0.39175141366049737,0.0014977967271481046
49369,2384,0.15042444522193665,0.23929209321017036
22524,44139,0.48021860625329055,6.806434370079114e-05
28380,53475,0.20343160202413874,0.10979271294913644
45806,48841,0.24783876803691315,0.05017849053167735
8834,22513,0.05409129378690839,0.6737204844844651
3331,37505,0.04564924039042695,0.7223953668933187
52426,23158,0.3457921684200024,0.005505419269553045
