43511,47413,0.3767610206112162,0.0023378713972285123
6073,28743,0.6041280986314369,1.5859571492758842e-07
8128,34904,0.7148806744595803,4.6702411610884185e-11
27330,38148,0.2978559373384701,0.017744634603452967
23506,36879,-0.09080044108733001,0.4791079412830572
1634,22995,0.030308946045822238,0.8135827908229792
886,13426,0.11389505098859633,0.37410621969971536
32110,60575,0.5058257063768011,2.3484289400465734e-05
22031,32199,0.40737619771070954,0.0009207150923129508
13694,15202,0.5718978799574991,9.774764527812239e-07
18159,46960,0.4755519292333954,8.189388058274723e-05
8339,59924,-0.00027793595932567433,0.9982750775576306
18518,54541,0.5626513096997574,1.590319599993078e-06
55821,56730,0.43984936957473736,0.0003097430621046812
5085,21508,0.4935774029984016,3.948464686300786e-05
5089,39875,0.8566378916630601,3.464654039328011e-19
3657,34314,0.5579688497066361,2.0235297631295218e-06
8948,18867,0.2368555698355454,0.061618956573774794
2389,39626,0.7500355495384019,1.4976834233636319e-12
7511,21251,0.49929679721387615,3.1055142468552363e-05
30161,31567,0.2896819087840969,0.021287118006022218
51137,58425,0.3724698834291098,0.0026456754332899995
2748,59932,0.3373147784003509,0.006861997150361946
6495,49305,0.9705322593082685,2.088999012120796e-39
14888,52945,0.35137997948393196,0.004745912810690142
15088,32625,0.47202712501198335,9.40075670786664e-05
369,58474,0.45148688647828805,0.00020399212481695523
31790,51759,0.6795788158113686,9.134018612235892e-10
25981,57040,0.6095990307564599,1.1414047071785463e-07
11950,45135,0.4926637804420076,4.1012559774502426e-05
21251,37230,0.8911496139591161,1.3159184598672186e-22
4304,36961,0.6138070085370904,8.82497740425751e-08
4506,27358,0.4068927661775872,0.0009350129592653804
11931,50587,0.2972166354064918,0.01800224528515683
7228,21554,0.7768975931555072,7.191099491873803e-14
14920,38915,0.27947363136085984,0.026538672869456444
34349,50108,0.5558837230483978,2.2500319418359328e-06
2000,32373,0.21615685676198682,0.08884626085938546
26987,35241,0.4505545750517242,0.0002110500011112336
32137,57786,-0.084412717315402,0.5106898875051462
4371,48979,0.8603915733193582,1.6336163899256014e-19
27801,34842,0.509218078451282,2.0264475759297245e-05
15129,34798,0.00752666240457599,0.9533141016736476
25449,51538,0.7025717769803068,1.3831297274617285e-10
33823,51746,0.13409809692609836,0.2947316216180067
28837,50956,0.2930490743609978,0.019761116931634782
18159,55323,0.813858613528608,5.141773491039615e-16
9723,55398,0.13644968571326893,0.28626765445991237
37479,40771,0.42390491439916833,0.0005360593001524246
31713,41270,0.30818910920227954,0.013997572120391181
30679,53338,0.7143232600589855,4.911600791161245e-11
21357,58911,0.928865248735877,5.3537236618426355e-28
48734,52514,0.6373270556977964,1.9494351226281234e-08
227,52206,0.6616356356138906,3.556262318127625e-09
26874,27326,0.5853472922248127,4.686874059832367e-07
4305,30193,0.6361784750212383,2.1048690010779906e-08
45224,57191,0.8572151778274689,3.090660954519171e-19
34064,40821,0.15260713612915094,0.23246442826073982
4190,39204,0.5165430809111413,1.465893059079906e-05
286,3349,0.20712369592694177,0.10335775887090712
9841,11120,0.03195594721317639,0.8036495069175786
19728,29642,0.74471757837811,2.6114560700453537e-12
682,1550,0.04353112791344736,0.7347910735542251
21571,46648,0.3954969219272101,0.0013357328545171277
16735,36323,0.7514150827394641,1.2935882192746893e-12
6294,52834,0.6976599149271284,2.1009735984006655e-10
5261,44682,0.33661269169445174,0.006986476841868007
3084,58777,0.22865372392059694,0.07146656300401083
9270,16881,0.7496178761994755,1.565315693484227e-12
22709,40115,0.5741400953568906,8.667065618974944e-07
18713,57739,0.6910188855765038,3.649279141229118e-10
32680,36214,0.345973791668812,0.005479143949426995
26195,59332,0.7584407407689328,6.042799908410199e-13
20268,28564,0.13782247960035388,0.2814013892067239
12018,13781,0.39435950265416236,0.0013831947215654863
14727,52739,0.8921246791735447,1.0148697375489936e-22
44555,46157,0.2530583123725976,0.045385243715861404
28900,30628,0.14196344563479288,0.2670558022502314
10789,15346,0.82694996303446,6.8199820380141e-17
7255,13599,-0.03555015781745078,0.782081426142179
11359,17887,0.05373966065026304,0.6757231969127744
52113,53424,0.5285142933660502,8.494788011853773e-06
8589,48089,0.4878050398334767,5.009817435867312e-05
11978,20495,0.029478367872573616,0.8186033367216385
26971,34899,0.5230066926918018,1.0946659485727634e-05
44342,54392,0.07888047641600163,0.5388747005129919
21509,24570,0.49703096335655605,3.417230636514452e-05
33681,46821,0.9772427243096493,8.692936318312426e-43
43540,55644,0.35894260845475606,0.003865787876753171
14888,52249,0.7296518987724081,1.1746760017780839e-11
49530,49949,-0.14413716140103125,0.259725215408924
4548,16432,0.4370502205781179,0.0003417201276719473
24753,59656,0.03261981683893852,0.7996542540276121
19500,46585,0.6747011322967973,1.334098389316542e-09
6053,33591,0.6452373125519149,1.1393590194967765e-08
15367,29650,0.7316534786628501,9.67564888776804e-12
46134,60448,0.2725318299016996,0.030701276427920404
54035,57776,0.6882747912808944,4.5649480041095033e-10
25508,54048,0.2875929097067867,0.022283272053433688
20153,36227,0.3800099982082526,0.002126525928335823
6914,24915,0.10117235476204259,0.430125165579783
38883,41878,0.43306877306709685,0.0003924034770349346
27482,55541,0.3745488371665525,0.0024923100380834138
48021,49259,0.538043333223308,5.419952557987458e-06
9391,59725,0.578468907310754,6.853703358327438e-07
29476,45183,0.4082691034575408,0.0008948249937835071
33554,41105,-0.130562099056946,0.307763322512724
34352,39081,0.4760363298851821,8.034648664973722e-05
28480,47226,0.31825245267466534,0.011024127987001472
33223,49819,0.3266078727043589,0.008987549860606313
7364,55552,0.21509818853453272,0.0904591776395118
29818,45497,0.9631387646141302,1.7324363898026815e-36
27161,60106,0.819719494567452,2.1237243344553898e-16
9345,15790,0.013263027099014765,0.9178292833517387
42648,50909,0.21006216714037584,0.09844844032455598
29855,33142,0.20114441055823298,0.11393125908170527
26064,49183,0.4072407540206789,0.0009247008947719372
26096,49587,0.26902375915648696,0.03300464578375448
2566,22880,0.5590667621727218,1.9130263527743203e-06
45837,50073,0.629290647441419,3.3125520417249026e-08
13559,14834,0.11860335424480271,0.3545462466637015
22220,36496,0.5675396894560911,1.2317864789069392e-06
33212,46681,0.4145820332394583,0.0007297615031558454
12413,37721,0.7504213086083413,1.4377069504938767e-12
9560,35621,0.39349192111070835,0.0014204104396071454
32022,57748,0.5102018926901629,1.9410414963191744e-05
13172,55598,0.38692090801808304,0.0017327972808485425
16040,28263,0.3598140824412281,0.0037742977105893628
23674,35753,0.3710002334904131,0.0027591102146509727
2201,11988,0.04131583156681946,0.7478279531919526
10144,26949,0.8160661720177785,3.698888278034216e-16
3654,30441,-0.02196351453012947,0.8643341607870065
18448,48926,0.7429696715233522,3.125767763601061e-12
8047,57458,0.7682506367163018,1.9974662144877868e-13
10763,40571,0.5461264524757228,3.6620444558432584e-06
16326,20317,0.43526980446299984,0.000363596746766219
35172,45630,0.538530574208903,5.29488137497155e-06
25628,35478,0.3234388171455069,0.009717740180198251
978,53655,0.4883630872626415,4.896740501756677e-05
12106,56919,0.28637332339130894,0.022882909011347933
18827,49674,0.38459867334034864,0.0018571240823467288
35500,38614,0.7119681855362564,6.068963686854499e-11
3148,27233,0.45236513964644504,0.00019754186162940484
25354,54355,0.6176879931223936,6.93762500383802e-08
9630,58554,0.2988298511437409,0.017358246637554774
6661,24265,0.5655408203031264,1.368099467506679e-06
13310,33223,0.46665897081914565,0.00011565413913125808
595,37699,0.352279436505775,0.004632714427609085
34944,45373,0.08381720668140745,0.5136872922106758
42506,54499,0.297249796709779,0.017988804621192244
12894,59533,0.19545269978628285,0.12474953819416613
3507,39715,0.6358849408594168,2.1464332584953842e-08
25297,46343,0.6067013433522259,1.3596790097995372e-07
15438,37901,0.8669488461159898,4.162546736433122e-20
23203,52858,0.8388629661270435,9.31453590925943e-18
44139,52447,0.23354886714335144,0.0654485029644049
43649,55947,0.17401100306162778,0.17258547918664593
24916,29499,0.2715714061533264,0.03131808268200307
